location_id,source_type,status,failure_reason,address_type,name,display_name,latitude,longitude,house_number,road,neighbourhood,suburb,county,city,state,ISO3166-2-lvl4,postcode,country,country_code
1111,restaurant,success,,yes,,"805, 8th Avenue, Park Slope, Brooklyn, Kings County, City of New York, New York, 11215, United States",40.66611665,-73.97863380800605,805,8th Avenue,Park Slope,Brooklyn,Kings County,City of New York,New York,US-NY,11215,United States,us
1112,restaurant,success,,yes,,"225, West 39th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",40.754729,-73.98921749088754,225,West 39th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10018,United States,us
1113,restaurant,success,,house,,"142, West 38th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",40.753064,-73.9879708,142,West 38th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10018,United States,us
1114,restaurant,success,,yes,,"1490, 2nd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10075, United States",40.7722744,-73.9555191,1490,2nd Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10075,United States,us
1115,restaurant,success,,yes,,"213, Front Street, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10038, United States",40.70725305,-74.00236437878863,213,Front Street,,Manhattan,New York County,City of New York,New York,US-NY,10038,United States,us
1116,restaurant,success,,yes,,"621, Vanderbilt Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",40.6786613,-73.96821794828288,621,Vanderbilt Avenue,Prospect Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11238,United States,us
1117,restaurant,success,,restaurant,La Parada,"La Parada, 855, 4th Avenue, South Slope, Sunset Park, Brooklyn, Kings County, City of New York, New York, 11232, United States",40.6567765,-74.0015562,855,4th Avenue,South Slope,Brooklyn,Kings County,City of New York,New York,US-NY,11232,United States,us
1118,restaurant,success,,yes,,"2380, Arthur Avenue, Belmont, The Bronx, Bronx County, City of New York, New York, 10458, United States",40.85492845,-73.88780959543655,2380,Arthur Avenue,Belmont,The Bronx,Bronx County,City of New York,New York,US-NY,10458,United States,us
1119,restaurant,success,,apartments,1-50 50th Avenue,"1-50 50th Avenue, 1-50, 50th Avenue, Hunters Point, Queens, Queens County, City of New York, New York, 11101, United States",40.74323715,-73.95913242847102,1-50,50th Avenue,Hunters Point,Queens,Queens County,City of New York,New York,US-NY,11101,United States,us
1120,restaurant,success,,hotel,Library Hotel,"Library Hotel, 299, Madison Avenue, Midtown South, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10017, United States",40.7521252,-73.979405,299,Madison Avenue,Midtown South,Manhattan,New York County,City of New York,New York,US-NY,10017,United States,us
1121,restaurant,success,,yes,,"91-03, 31st Avenue, East Elmhurst, Queens, Queens County, City of New York, New York, 11369, United States",40.76032805,-73.87748935413701,91-03,31st Avenue,East Elmhurst,Queens,Queens County,City of New York,New York,US-NY,11369,United States,us
1122,restaurant,success,,yes,,"26-04, Hoyt Avenue South, Queens, Queens County, City of New York, New York, 11102, United States",40.7722842,-73.92076155823783,26-04,Hoyt Avenue South,,Queens,Queens County,City of New York,New York,US-NY,11102,United States,us
1123,restaurant,success,,restaurant,Appethaize,"Appethaize, 75, Baxter Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10013, United States",40.7163269,-73.9999364,75,Baxter Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
1124,restaurant,success,,yes,,"1033, Flushing Avenue, Bushwick, Brooklyn, Kings County, City of New York, New York, 11237, United States",40.704032749999996,-73.93098406306684,1033,Flushing Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11237,United States,us
1125,restaurant,success,,yes,,"40-46, Main Street, Flushing Chinatown, Queens, Queens County, City of New York, New York, 11354, United States",40.758252299999995,-73.82988216033283,40-46,Main Street,Flushing Chinatown,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
1126,restaurant,success,,yes,,"59, Christopher Street, Manhattan, New York County, City of New York, New York, 10014, United States",40.73381005,-74.00241217552374,59,Christopher Street,,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
1127,restaurant,success,,yes,,"860, Manhattan Avenue, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States",40.729302399999995,-73.95362521575206,860,Manhattan Avenue,Greenpoint,Brooklyn,Kings County,City of New York,New York,US-NY,11222,United States,us
1128,restaurant,success,,parking,,"Navy Pier Court, Stapleton, Staten Island, Richmond County, City of New York, New York, 10301, United States",40.6288766,-74.07356170644249,,Navy Pier Court,Stapleton,Staten Island,,City of New York,New York,US-NY,10301,United States,us
1129,restaurant,success,,yes,,"525, 5th Avenue, Park Slope, Brooklyn, Kings County, City of New York, New York, 11215, United States",40.666326749999996,-73.9883706191946,525,5th Avenue,Park Slope,Brooklyn,Kings County,City of New York,New York,US-NY,11215,United States,us
1130,restaurant,success,,commercial,745 Fifth Avenue,"745 Fifth Avenue, 745, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10022, United States",40.76324905,-73.97317002763712,745,5th Avenue,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10022,United States,us
1131,restaurant,success,,yes,,"26-20, Jackson Avenue, Long Island City, Queens, Queens County, City of New York, New York, 11101, United States",40.74715485,-73.94145227664907,26-20,Jackson Avenue,,Queens,Queens County,City of New York,New York,US-NY,11101,United States,us
1132,restaurant,success,,yes,,"357, Sterling Place, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",40.67549645,-73.96684797315802,357,Sterling Place,Prospect Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11238,United States,us
1133,restaurant,success,,house,,"250, Brook Avenue, Mott Haven, The Bronx, Bronx County, City of New York, New York, 10454, United States",40.8077402,-73.9189363,250,Brook Avenue,Mott Haven,The Bronx,Bronx County,City of New York,New York,US-NY,10454,United States,us
1134,restaurant,success,,house,,"250, Brook Avenue, Mott Haven, The Bronx, Bronx County, City of New York, New York, 10454, United States",40.8077402,-73.9189363,250,Brook Avenue,Mott Haven,The Bronx,Bronx County,City of New York,New York,US-NY,10454,United States,us
1135,restaurant,success,,bar,Carmine Street Beers,"Carmine Street Beers, 52 A, Carmine Street, University Village, Manhattan, New York County, City of New York, New York, 10014, United States",40.7298428,-74.0036369,52 A,Carmine Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
1136,restaurant,success,,restaurant,Pio Pio,"Pio Pio, 702, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.7929325,-73.97142,702,Amsterdam Avenue,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
1137,restaurant,success,,yes,,"2510, Valentine Avenue, Fordham, The Bronx, Bronx County, City of New York, New York, 10458, United States",40.862679549999996,-73.89516554535237,2510,Valentine Avenue,Fordham,The Bronx,Bronx County,City of New York,New York,US-NY,10458,United States,us
1138,restaurant,success,,yes,,"9, West 8th Street, University Village, Manhattan, New York County, City of New York, New York, 10011, United States",40.732749850000005,-73.99699544068991,9,West 8th Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10011,United States,us
1139,restaurant,success,,pedestrian,,"Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",40.753928450000004,-73.98693894799217,,,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10018,United States,us
1140,restaurant,success,,apartments,,"352, Bowery, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.7268082,-73.99201022672602,352,Bowery,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
1141,restaurant,success,,government,NYC Department of Education,"NYC Department of Education, 65, Court Street, Cobble Hill, Brooklyn, Kings County, City of New York, New York, 11201, United States",40.69179925,-73.99096036226952,65,Court Street,Cobble Hill,Brooklyn,Kings County,City of New York,New York,US-NY,11201,United States,us
1142,restaurant,success,,yes,,"208, Sullivan Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.7292287,-74.00034462611862,208,Sullivan Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
1143,restaurant,success,,yes,,"2192, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10026, United States",40.80578065,-73.95404064100082,2192,Frederick Douglass Boulevard,Manhattan Community Board 10,Manhattan,New York County,City of New York,New York,US-NY,10026,United States,us
1144,restaurant,success,,yes,,"32, West 19th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10011, United States",40.7396279,-73.9931816269368,32,West 19th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10011,United States,us
1145,restaurant,success,,apartments,,"62, 3rd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",40.73128165,-73.98900703793672,62,3rd Avenue,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10003,United States,us
1146,restaurant,success,,yes,,"5403, 8th Avenue, Dyker Heights, Brooklyn, Kings County, City of New York, New York, 11220, United States",40.638608250000004,-74.00593101664744,5403,8th Avenue,Dyker Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11220,United States,us
1147,restaurant,success,,yes,,"35-15, 159th Street, Koreatown, Queens, Queens County, City of New York, New York, 11358, United States",40.765157450000004,-73.80591560946564,35-15,159th Street,Koreatown,Queens,Queens County,City of New York,New York,US-NY,11358,United States,us
1148,restaurant,success,,yes,,"423, Forest Avenue, Sunset Hill, Staten Island, Richmond County, City of New York, New York, 10301, United States",40.63103055,-74.10348251893487,423,Forest Avenue,Sunset Hill,Staten Island,,City of New York,New York,US-NY,10301,United States,us
1149,restaurant,success,,yes,,"131, Chrystie Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.71951185,-73.9935390296729,131,Chrystie Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
1150,restaurant,success,,yes,,"352, West 46th Street, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",40.76042355,-73.98999846501576,352,West 46th Street,Clinton,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
1151,restaurant,success,,yes,,"202, Spring Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.7251489,-74.00362382165929,202,Spring Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
1152,restaurant,success,,yes,,"211, West Broadway, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10013, United States",40.71888505,-74.00626820967244,211,West Broadway,,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
